大分県,0.9354838709677419,平成２４年度大分県県営林事業特別会計歳入歳出決算の認定について,平成二十三年度大分県就農支援資金特別会計歳入歳出決算の認定について,第一〇八号議案　平成二十三年度大分県就農支援資金特別会計歳入歳出決算の認定について
大分県,0.9117647058823529,平成２４年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について,平成二十三年度大分県林業・木材産業改善資金特別会計歳入歳出決算の認定について,第一〇九号議案　平成二十三年度大分県林業・木材産業改善資金特別会計歳入歳出決算の認定について
大分県,0.9375,平成２４年度大分県就農支援資金特別会計歳入歳出決算の認定について,平成二十三年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について,第一一〇号議案　平成二十三年度大分県沿岸漁業改善資金特別会計歳入歳出決算の認定について
大分県,0.7666666666666667,平成２４年度大分県用品調達特別会計歳入歳出決算の認定について,平成二十三年度大分県県営林事業特別会計歳入歳出決算の認定について,第一一一号議案　平成二十三年度大分県県営林事業特別会計歳入歳出決算の認定について
大分県,0.2777777777777778,平成２４年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について,平成二十三年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について,第一一二号議案　平成二十三年度大分県臨海工業地帯建設事業特別会計歳入歳出決算の認定について
大分県,0.29411764705882354,平成２４年度大分県港湾施設整備事業特別会計歳入歳出決算の認定について,平成二十三年度大分県港湾施設整備事業特別会計歳入歳出決算の認定について,第一一三号議案　平成二十三年度大分県港湾施設整備事業特別会計歳入歳出決算の認定について
大分県,0.3333333333333333,平成２４年度大分県用品調達特別会計歳入歳出決算の認定について,平成二十三年度大分県用品調達特別会計歳入歳出決算の認定について,第一一四号議案　平成二十三年度大分県用品調達特別会計歳入歳出決算の認定について
大分県,0.5,大分県立学校の設置に関する条例の一部改正について,大分県立学校の設置に関する条例の一部改正についてです。,続いて、第九七号議案大分県立学校の設置に関する条例の一部改正についてです。
大分県,0.2,職員の給与に関する条例の一部改正について,職員の給与に関する条例等の一部改正について,第一一六号議案　職員の給与に関する条例等の一部改正について
大分県,0.9,職員の給与に関する条例の一部改正について,職員の退職手当に関する条例等の一部改正について,第一一七号議案　職員の退職手当に関する条例等の一部改正について
大分県,0.0,大分県使用料及び手数料条例の一部改正について,大分県使用料及び手数料条例の一部改正について,第一一八号議案　大分県使用料及び手数料条例の一部改正について
大分県,0.0,当せん金付証票の発売について,当せん金付証票の発売について,第一一九号議案　当せん金付証票の発売について
大分県,0.4666666666666667,大分県税条例の一部改正について,大分県統計条例の一部改正について,第一二〇号議案　大分県統計条例の一部改正について
大分県,0.5614035087719298,指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例等の一部改正について,指定居宅サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について,第一二七号議案　指定居宅サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について
大分県,0.5263157894736842,指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例等の一部改正について,指定介護予防サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について,第一三一号議案　指定介護予防サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について
大分県,0.3157894736842105,指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例等の一部改正について,指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について,第一三四号議案　指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について
大分県,0.9298245614035088,指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例等の一部改正について,指定障害者支援施設に係る申請者の要件並びに人員、設備及び運営に関する基準を定める条例の制定について,第一三五号議案　指定障害者支援施設に係る申請者の要件並びに人員、設備及び運営に関する基準を定める条例の制定について
大分県,0.8070175438596491,指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例等の一部改正について,指定通所支援の事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について,第一四〇号議案　指定通所支援の事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について
大分県,0.8596491228070176,指定障害福祉サービスの事業に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例等の一部改正について,指定障害児入所施設に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について,第一四一号議案　指定障害児入所施設に係る申請者の要件並びに人員、設備及び運営に関する基準等を定める条例の制定について
大分県,0.7647058823529411,興行場法施行条例の一部改正について,旅館業法施行条例等の一部改正について,第一四二号議案　旅館業法施行条例等の一部改正について
大分県,0.46153846153846156,工事請負契約の締結について,工事請負契約の変更について,第一四五号議案　工事請負契約の変更について
大分県,0.46153846153846156,工事請負契約の締結について,工事請負契約の変更について,第一四六号議案　工事請負契約の変更について
大分県,0.0,公の施設の指定管理者の指定について,公の施設の指定管理者の指定について,第一四八号議案　公の施設の指定管理者の指定について
大分県,0.8421052631578947,大分県税特別措置条例の一部改正について,大分県都市公園条例の一部改正について,第一五〇号議案　大分県都市公園条例の一部改正について
大分県,0.034482758620689655,大分県営住宅等の設置及び管理に関する条例の一部改正について,大分県県営住宅等の設置及び管理に関する条例の一部改正について,第一五一号議案　大分県県営住宅等の設置及び管理に関する条例の一部改正について
大分県,0.0,訴えの提起について,訴えの提起について,第一五二号議案　訴えの提起について
大分県,0.0,大分県立学校の設置に関する条例の一部改正について,大分県立学校の設置に関する条例の一部改正について,第一五三号議案　大分県立学校の設置に関する条例の一部改正について
大分県,0.9047619047619048,大分県港湾施設管理条例等の一部改正について,大分県暴力団排除条例等の一部改正について,第一五四号議案　大分県暴力団排除条例等の一部改正について
大分県,0.40625,特別職の常勤職員及び教育長の給与等に関する条例の一部改正について,特別職の常勤職員及び教育長の退職手当に関する条例の一部改正について,第一五五号議案　特別職の常勤職員及び教育長の退職手当に関する条例の一部改正について
大分県,0.5384615384615384,平成２４年度大分県一般会計歳入歳出決算の認定について,平成二十三年度大分県一般会計歳入歳出決算の認定について。,まず、第一〇三号議案平成二十三年度大分県一般会計歳入歳出決算の認定について。
大分県,0.8571428571428571,教育委員会委員の任命について,人事委員会委員の選任について,第一五六号議案　人事委員会委員の選任について
大分県,0.0,教育委員会委員の任命について,教育委員会委員の任命について,第一五七号議案　教育委員会委員の任命について
大分県,0.8571428571428571,教育委員会委員の任命について,公害審査会委員の任命について,第一五八号議案　公害審査会委員の任命について
大分県,0.8421052631578947,大分県防災会議条例等の一部改正について,大分県議会会議規則の一部改正について,委員会提出第一号議案　大分県議会会議規則の一部改正について
大分県,0.7894736842105263,大分県税特別措置条例の一部改正について,大分県議会委員会条例の一部改正について,委員会提出第二号議案　大分県議会委員会条例の一部改正について
